"Includes Amazon Marketplace, Fulfillment by Amazon (FBA), and Amazon Webstore transactions"
"All amounts in USD, unless specified"
"Definitions:"
"Sales tax collected: Includes sales tax collected from buyers for product sales, shipping, and gift wrap."
"Selling fees: Includes variable closing fees and referral fees."
"Other transaction fees: Includes shipping chargebacks, shipping holdbacks, per-item fees  and sales tax collection fees."
"Other: Includes non-order transaction amounts. For more details, see the ""Type"" and ""Description"" columns for each order ID."
"date/time","settlement id","type","order id","sku","description","quantity","marketplace","fulfillment","order city","order state","order postal","tax collection model","product sales","product sales tax","shipping credits","shipping credits tax","gift wrap credits","giftwrap credits tax","Regulatory Fee","Tax On Regulatory Fee","promotional rebates","promotional rebates tax","marketplace withheld tax","selling fees","fba fees","other transaction fees","other","total"
"Oct 17, 2025 6:35:48 PM PDT","24685695611","Refund","113-1580081-9263446","WNUS-D33-5-3","Lusait Strapless Bra for Women Non-Slip Silicone Padded Bandeau Bra Wireless Tube Top Bralette Beige M","1","amazon.com","Amazon","PRIOR LAKE","MN","55372","MarketplaceFacilitator","-16.32","0","0","0","0","0","0","0","0","0","0","1.30","0","0","0","-15.02"
"Oct 17, 2025 6:41:07 PM PDT","24685695611","FBA Customer Return Fee","112-2530961-5293823","X004OT9Q3L","FBA Customer Return Per Unit Fee (Apparel & Shoes)","","Amazon.com","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","-2.27","0","0","-2.27"
"Oct 17, 2025 6:53:04 PM PDT","24685695611","Order_Retrocharge","113-5054338-3371445","","retrocharge for orderid 113-5054338-3371445","","Amazon.com","","","","","","0","0.82","0","0","0","0","0","0","0","0","-0.82","0","0","0","0","0"
"Oct 17, 2025 6:55:32 PM PDT","24685695611","Adjustment","","WNUS-D33-5-2","FBA Inventory Reimbursement - Lost:Warehouse","1","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5.88","5.88"
"Oct 17, 2025 6:58:59 PM PDT","24685695611","Refund","113-5834019-3233023","WNUS-D33-6-3","Lusait Strapless Bra for Women Non-Slip Silicone Padded Bandeau Bra Wireless Tube Top Bralette White M","1","amazon.com","Amazon","MOORESVILLE","NC","28115","MarketplaceFacilitator","-16.32","-1.10","0","0","0","0","0","0","0","0","1.10","1.30","0","0","0","-15.02"
"Oct 17, 2025 6:59:08 PM PDT","24685695611","Refund","112-3724439-5784228","WNUS-D33-25-4","Lusait Strapless Bra for Women Non-Slip Silicone Padded Bandeau Bra Wireless Tube Top Bralette Black+Beige 2Pack L","1","amazon.com","Amazon","FAIRFAX","VA","22030","Combined TCS+MTC","-25.19","-1.51","0","0","0","0","0","0","0","0","1.51","3.42","0","0","5.34","-16.43"
"Oct 17, 2025 7:05:32 PM PDT","24685695611","FBA Customer Return Fee","112-8898250-2175404","X004OT39IJ","FBA Customer Return Per Unit Fee (Apparel & Shoes)","","Amazon.com","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","-2.27","0","0","-2.27"
"Oct 17, 2025 7:06:43 PM PDT","24685695611","FBA Customer Return Fee","114-9048575-3841019","X003AM7VP3","FBA Customer Return Per Unit Fee (Apparel & Shoes)","","Amazon.com","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","-2.12","0","0","-2.12"
"Oct 17, 2025 7:18:09 PM PDT","24685695611","FBA Customer Return Fee","111-0637480-1925862","X004H32AFZ","FBA Customer Return Per Unit Fee (Apparel & Shoes)","","Amazon.com","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","-2.62","0","0","-2.62"
"Oct 17, 2025 7:24:43 PM PDT","24685695611","FBA Customer Return Fee","111-0637480-1925862","X004H5Q4JV","FBA Customer Return Per Unit Fee (Apparel & Shoes)","","Amazon.com","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","-2.62","0","0","-2.62"
"Oct 17, 2025 7:56:02 PM PDT","24685695611","FBA Customer Return Fee","111-2479312-4409063","X003AM7VS5","FBA Customer Return Per Unit Fee (Apparel & Shoes)","","Amazon.com","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","-2.27","0","0","-2.27"
"Oct 17, 2025 8:16:37 PM PDT","24685695611","Order","112-5312856-1322620","WNUS-D33-25-3","Lusait Strapless Bra for Women Non-Slip Silicone Padded Bandeau Bra Wireless Tube Top Bralette Black+Beige 2Pack M","1","amazon.com","Amazon","TALLAHASSEE","FL","32304","MarketplaceFacilitator","25.55","1.92","0","0","0","0","0","0","0","0","-1.92","-4.34","-5.12","0","0","16.09"
"Oct 17, 2025 8:29:45 PM PDT","24685695611","Refund","112-5905764-4343458","WNUS-D33-7-2","Lusait Strapless Bra for Women Non-Slip Silicone Padded Bandeau Bra Wireless Tube Top Bralette Brown S","1","amazon.com","Amazon","BROOKLYN","NY","11218","MarketplaceFacilitator","-16.09","0","0","0","0","0","0","0","0","0","0","1.29","0","0","0","-14.80"
"Oct 17, 2025 8:30:06 PM PDT","24685695611","Order","111-4292276-0351448","WNUS-D33-2-6","Lusait Strapless Bra for Women Non-Slip Silicone Padded Bandeau Bra Wireless Tube Top Bralette Black 2XL","1","amazon.com","Amazon","PECATONICA","IL","61063","MarketplaceFacilitator","16.32","1.26","0","0","0","0","0","0","0","0","-1.26","-1.63","-5.12","0","0","9.57"
"Oct 17, 2025 8:45:57 PM PDT","24685695611","Order","114-3694524-3240246","WNUS-D65-6-5","DreamLeaf Bralettes for Women Wireless Adjustable Thin Straps Sports Bra Unlined Seamless Cami Crop Top Bra, Coconut White, XL","1","amazon.com","Amazon","HIGHLANDS RANCH","CO","80130","MarketplaceFacilitator","11.69","0.58","0","0","0","0","0","0","0","0","-1.16","-1.16","-4.67","0","0","5.28"
"Oct 17, 2025 8:45:57 PM PDT","24685695611","Order","114-3694524-3240246","WNUS-D65-6-5","DreamLeaf Bralettes for Women Wireless Adjustable Thin Straps Sports Bra Unlined Seamless Cami Crop Top Bra, Coconut White, XL","1","amazon.com","Amazon","HIGHLANDS RANCH","CO","80130","","11.69","0.58","0","0","0","0","0","0","0","0","0","0","-4.67","0","0","7.60"
"Oct 17, 2025 8:52:20 PM PDT","24685695611","FBA Customer Return Fee","111-6642051-7205064","X003AM7VP3","FBA Customer Return Per Unit Fee (Apparel & Shoes)","","Amazon.com","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","-2.12","0","0","-2.12"
"Oct 17, 2025 9:28:11 PM PDT","24685695611","Order","111-2853805-6614628","WNUS-D33-5-2","Lusait Strapless Bra for Women Non-Slip Silicone Padded Bandeau Bra Wireless Tube Top Bralette Beige S","1","amazon.com","Amazon","OLD ORCHARD BEACH","ME","04064","MarketplaceFacilitator","16.32","0.90","0","0","0","0","0","0","0","0","-0.90","-1.63","-4.45","0","0","10.24"
"Oct 17, 2025 9:28:23 PM PDT","24685695611","FBA Customer Return Fee","112-6531358-0678629","X0042ZUBQN","FBA Customer Return Per Unit Fee (Apparel & Shoes)","","Amazon.com","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","-2.62","0","0","-2.62"
"Oct 17, 2025 9:34:02 PM PDT","24685695611","Adjustment","111-4119717-7348221","WNUS-D33-2-3","FBA Inventory Reimbursement - Customer Return","1","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10.52","10.52"
"Oct 17, 2025 9:36:04 PM PDT","24685695611","FBA Customer Return Fee","112-7447003-3715447","X003AM52JZ","FBA Customer Return Per Unit Fee (Apparel & Shoes)","","Amazon.com","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","-2.19","0","0","-2.19"
"Oct 17, 2025 9:48:24 PM PDT","24685695611","Refund","112-4978381-4500232","WNUS-D33-265-3","Lusait Strapless Bra for Women Non-Slip Silicone Padded Bandeau Bra Wireless Tube Top Bralette Black+White+Beige 3Pack M","1","amazon.com","Amazon","MONUMENT","CO","80132","MarketplaceFacilitator","-28.39","-1.46","0","0","0","0","0","0","0","0","1.46","3.86","0","0","0","-24.53"
"Oct 17, 2025 9:54:57 PM PDT","24685695611","Order","111-3908709-8100246","WNUS-D33-265-4","Lusait Strapless Bra for Women Non-Slip Silicone Padded Bandeau Bra Wireless Tube Top Bralette Black+White+Beige 3Pack L","1","amazon.com","Amazon","LOCKPORT","LA","70374","MarketplaceFacilitator","28.39","2.74","0","0","0","0","0","0","0","0","-2.74","-4.83","-6.60","0","0","16.96"
"Oct 17, 2025 10:10:52 PM PDT","24685695611","Order","113-1534191-6337805","WNUS-D33-6-2","Lusait Strapless Bra for Women Non-Slip Silicone Padded Bandeau Bra Wireless Tube Top Bralette White S","1","amazon.com","Amazon","AUSTIN","TX","78724","MarketplaceFacilitator","16.32","1.35","0","0","0","0","0","0","0","0","-1.35","-1.63","-4.45","0","0","10.24"
"Oct 17, 2025 10:15:19 PM PDT","24685695611","Order","112-8137936-9513844","WNUS-D33-265-3","Lusait Strapless Bra for Women Non-Slip Silicone Padded Bandeau Bra Wireless Tube Top Bralette Black+White+Beige 3Pack M","1","amazon.com","Amazon","Claremore","OK","74019","MarketplaceFacilitator","28.39","1.70","0","0","0","0","0","0","0","0","-1.70","-4.83","-5.90","0","0","17.66"
"Oct 17, 2025 10:16:51 PM PDT","24685695611","Refund","111-7257467-3309068","WNUS-D33-5-2","Lusait Strapless Bra for Women Non-Slip Silicone Padded Bandeau Bra Wireless Tube Top Bralette Beige S","1","amazon.com","Amazon","MANSFIELD","TX","76063","MarketplaceFacilitator","-16.09","-1.33","-0.04","0","0","0","0","0","0.04","0","1.33","1.29","0","0","0","-14.80"
"Oct 17, 2025 10:38:00 PM PDT","24685695611","Refund","114-4498515-6572261","WNUS-D33-265-2","Lusait Strapless Bra for Women Non-Slip Silicone Padded Bandeau Bra Wireless Tube Top Bralette Black+White+Beige 3Pack S","1","amazon.com","Amazon","WEST HOLLYWOOD","CA","90069","MarketplaceFacilitator","-27.99","-2.94","0","0","0","0","0","0","0","0","2.94","3.81","0","0","0","-24.18"
"Oct 17, 2025 10:39:09 PM PDT","24685695611","FBA Customer Return Fee","111-5739013-0178629","X003AM7W2P","FBA Customer Return Per Unit Fee (Apparel & Shoes)","","Amazon.com","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","-2.19","0","0","-2.19"
"Oct 17, 2025 10:50:41 PM PDT","24685695611","Order","111-3219149-6590622","WNUS-D33-6-5","Lusait Strapless Bra for Women Non-Slip Silicone Padded Bandeau Bra Wireless Tube Top Bralette White XL","1","amazon.com","Amazon","DELTONA","FL","32738","MarketplaceFacilitator","16.32","1.06","0","0","0","0","0","0","0","0","-1.06","-1.63","-5.12","0","0","9.57"
"Oct 17, 2025 11:00:11 PM PDT","24685695611","Order","112-6016059-5797800","WNUS-D33-267-2","Lusait Strapless Bra for Women Non-Slip Silicone Padded Bandeau Bra Wireless Tube Top Bralette Black+White+Brown 3Pack S","1","amazon.com","Amazon","LAUREL","MD","20708","MarketplaceFacilitator","28.39","1.70","0","0","0","0","0","0","0","0","-1.70","-4.83","-5.90","0","0","17.66"
"Oct 17, 2025 11:02:48 PM PDT","24685695611","FBA Customer Return Fee","113-8154417-9453856","X004OTASI3","FBA Customer Return Per Unit Fee (Apparel & Shoes)","","Amazon.com","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","-2.27","0","0","-2.27"
"Oct 17, 2025 11:03:06 PM PDT","24685695611","FBA Customer Return Fee","113-8154417-9453856","X004OTASI3","FBA Customer Return Per Unit Fee (Apparel & Shoes)","","Amazon.com","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","-2.27","0","0","-2.27"
"Oct 17, 2025 11:06:42 PM PDT","24685695611","Order","111-6787862-1645034","WNUS-D33-5-3","Lusait Strapless Bra for Women Non-Slip Silicone Padded Bandeau Bra Wireless Tube Top Bralette Beige M","1","amazon.com","Amazon","ATHENS","GA","30605","MarketplaceFacilitator","16.32","1.31","0","0","0","0","0","0","0","0","-1.31","-1.63","-4.67","0","0","10.02"
"Oct 17, 2025 11:14:49 PM PDT","24685695611","Order","111-3717455-6494646","WNUS-D33-5-2","Lusait Strapless Bra for Women Non-Slip Silicone Padded Bandeau Bra Wireless Tube Top Bralette Beige S","1","amazon.com","Amazon","SILVER SPRING","MD","20906","MarketplaceFacilitator","16.32","0.98","0","0","0","0","0","0","0","0","-0.98","-1.63","-4.45","0","0","10.24"
"Oct 17, 2025 11:23:38 PM PDT","24685695611","Order","114-1978464-6618617","WNUS-D33-5-3","Lusait Strapless Bra for Women Non-Slip Silicone Padded Bandeau Bra Wireless Tube Top Bralette Beige M","1","amazon.com","Amazon","CRANFORD","NJ","07016","MarketplaceFacilitator","16.32","0","0","0","0","0","0","0","0","0","0","-1.63","-4.67","0","0","10.02"
"Oct 17, 2025 11:30:17 PM PDT","24685695611","Liquidations","30487028554551","X003AM7VP3","Lusait Strapless Bra for Women Non-Slip Silicone Padded Bandeau Bra Wireless Tube Top Bralette Beige S","1","","","","","","","0.33","0","0","0","0","0","0","0","0","0","0","0","0","-0.30","0","0.03"
"Oct 17, 2025 11:31:02 PM PDT","24685695611","Liquidations","30487028555551","X0042ZUBQN","Lusait Strapless Bra for Women Non-Slip Silicone Padded Bandeau Bra Wireless Tube Top Bralette Black+Black 2XL","1","","","","","","","0.58","0","0","0","0","0","0","0","0","0","0","0","0","-0.39","0","0.19"
"Oct 17, 2025 11:34:51 PM PDT","24685695611","Refund","112-2408208-6865036","WNUS-D33-265-3","Lusait Strapless Bra for Women Non-Slip Silicone Padded Bandeau Bra Wireless Tube Top Bralette Black+White+Beige 3Pack M","1","amazon.com","Amazon","CHARLOTTE","NC","28273","MarketplaceFacilitator","-28.39","-2.06","0","0","0","0","0","0","0","0","2.06","3.86","0","0","0","-24.53"
"Oct 17, 2025 11:42:54 PM PDT","24685695611","Order","113-0286260-7115410","WNUS-D33-5-3","Lusait Strapless Bra for Women Non-Slip Silicone Padded Bandeau Bra Wireless Tube Top Bralette Beige M","1","amazon.com","Amazon","PERRYVILLE","MO","63775","MarketplaceFacilitator","16.32","1.08","0","0","0","0","0","0","0","0","-1.08","-1.63","-4.67","0","0","10.02"
"Oct 17, 2025 11:43:38 PM PDT","24685695611","Liquidations","30570865107551","X003AMD93L","Lusait Strapless Bra for Women Non-Slip Silicone Padded Bandeau Bra Wireless Tube Top Bralette Black M","1","","","","","","","0.33","0","0","0","0","0","0","0","0","0","0","0","0","-0.30","0","0.03"
"Oct 17, 2025 11:44:35 PM PDT","24685695611","Order","113-8921541-2729835","WNUS-D33-5-4","Lusait Strapless Bra for Women Non-Slip Silicone Padded Bandeau Bra Wireless Tube Top Bralette Beige L","1","amazon.com","Amazon","PHOENIX","AZ","85032","MarketplaceFacilitator","16.32","1.49","0","0","0","0","0","0","0","0","-1.49","-1.63","-4.67","0","0","10.02"
"Oct 17, 2025 11:44:50 PM PDT","24685695611","Order","112-0046239-1945810","WNUS-D65-2-5","DreamLeaf Bralettes for Women Wireless Adjustable Thin Straps Sports Bra Unlined Seamless Cami Crop Top Bra, Dark Grey, XL","1","amazon.com","Amazon","COVINGTON","LA","70435","MarketplaceFacilitator","11.69","1.08","0","0","0","0","0","0","0","0","-1.08","-0.58","-4.67","0","0","6.44"
"Oct 17, 2025 11:44:56 PM PDT","24685695611","Order","114-5528536-9468252","WNUS-D33-5-4","Lusait Strapless Bra for Women Non-Slip Silicone Padded Bandeau Bra Wireless Tube Top Bralette Beige L","1","amazon.com","Amazon","BRONX","NY","10473","MarketplaceFacilitator","16.32","0","0","0","0","0","0","0","0","0","0","-1.63","-4.67","0","0","10.02"
